Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
quant Mutual Fund,,,
Quant Focused Fund,,,
quant Focused Fund - Growth Option-Direct Plan,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
12.4241,12.2999,12.4241,18-Mar-2014
12.6212,12.495,12.6212,19-Mar-2014
12.6466,12.5201,12.6466,20-Mar-2014
12.6609,12.5343,12.6609,21-Mar-2014
12.7666,12.6389,12.7666,24-Mar-2014
12.7704,12.6427,12.7704,25-Mar-2014
12.7157,12.5885,12.7157,26-Mar-2014
12.7557,12.6281,12.7557,27-Mar-2014
12.8493,12.7208,12.8493,28-Mar-2014
12.8629,12.7343,12.8629,31-Mar-2014
12.9111,12.782,12.9111,01-Apr-2014
13.0127,12.8826,13.0127,02-Apr-2014
13.0581,12.9275,13.0581,03-Apr-2014
13.0504,12.9199,13.0504,04-Apr-2014
12.9924,12.8625,12.9924,07-Apr-2014
13.0948,12.9639,13.0948,09-Apr-2014
13.2192,13.087,13.2192,10-Apr-2014
13.2082,13.0761,13.2082,11-Apr-2014
13.2926,13.1597,13.2926,15-Apr-2014
13.23,13.0977,13.23,16-Apr-2014
13.3256,13.1923,13.3256,17-Apr-2014
13.3356,13.2022,13.3356,21-Apr-2014
13.3824,13.2486,13.3824,22-Apr-2014
13.4545,13.32,13.4545,23-Apr-2014
13.4983,13.3633,13.4983,25-Apr-2014
13.5784,13.4426,13.5784,28-Apr-2014
13.5647,13.4291,13.5647,29-Apr-2014
13.4005,13.2665,13.4005,30-Apr-2014
13.4191,13.2849,13.4191,02-May-2014
13.4547,13.3202,13.4547,05-May-2014
13.4703,13.3356,13.4703,06-May-2014
13.4054,13.2713,13.4054,07-May-2014
13.3649,13.2313,13.3649,08-May-2014
13.5246,13.3894,13.5246,09-May-2014
13.6109,13.4748,13.6109,12-May-2014
13.75,13.6125,13.75,13-May-2014
13.7058,13.5687,13.7058,15-May-2014
13.8343,13.696,13.8343,16-May-2014
14.1481,14.0066,14.1481,19-May-2014
14.3138,14.1707,14.3138,20-May-2014
14.392,14.2481,14.392,21-May-2014
14.7656,14.6179,14.7656,22-May-2014
14.8102,14.6621,14.8102,23-May-2014
14.4667,14.322,14.4667,26-May-2014
14.4043,14.2603,14.4043,27-May-2014
14.5824,14.4366,14.5824,28-May-2014
14.4989,14.3539,14.4989,29-May-2014
14.5286,14.3833,14.5286,30-May-2014
14.6771,14.5303,14.6771,02-Jun-2014
14.7365,14.5891,14.7365,03-Jun-2014
14.9007,14.7517,14.9007,04-Jun-2014
15.119,14.9678,15.119,05-Jun-2014
15.4608,15.3062,15.4608,06-Jun-2014
15.6507,15.4942,15.6507,09-Jun-2014
15.6622,15.5056,15.6622,10-Jun-2014
15.5485,15.393,15.5485,11-Jun-2014
15.5037,15.3487,15.5037,12-Jun-2014
15.225,15.0728,15.225,13-Jun-2014
15.2634,15.1108,15.2634,16-Jun-2014
15.4144,15.2603,15.4144,17-Jun-2014
15.3105,15.1574,15.3105,18-Jun-2014
15.2269,15.0746,15.2269,19-Jun-2014
15.2339,15.0816,15.2339,20-Jun-2014
15.2921,15.1392,15.2921,23-Jun-2014
15.4783,15.3235,15.4783,24-Jun-2014
15.4712,15.3165,15.4712,25-Jun-2014
15.3911,15.2372,15.3911,26-Jun-2014
15.4425,15.2881,15.4425,27-Jun-2014
15.6924,15.5355,15.6924,30-Jun-2014
15.7607,15.6031,15.7607,01-Jul-2014
16.0669,15.9062,16.0669,02-Jul-2014
16.0769,15.9161,16.0769,03-Jul-2014
16.2104,16.0483,16.2104,04-Jul-2014
16.2223,16.0601,16.2223,07-Jul-2014
15.7922,15.6343,15.7922,08-Jul-2014
15.6667,15.51,15.6667,09-Jul-2014
15.7812,15.6234,15.7812,10-Jul-2014
15.5376,15.3822,15.5376,11-Jul-2014
15.6003,15.4443,15.6003,14-Jul-2014
