Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
UTI Mutual Fund,,,
UTI - Nifty Index Fund,,,
UTI - NIFTY Index Fund-Growth Option- Direct,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
34.832,34.832,34.832,11-Apr-2013
34.425,34.425,34.425,12-Apr-2013
34.6683,34.6683,34.6683,15-Apr-2013
35.4151,35.4151,35.4151,16-Apr-2013
35.4123,35.4123,35.4123,17-Apr-2013
35.9969,35.9969,35.9969,18-Apr-2013
36.3099,36.3099,36.3099,22-Apr-2013
36.3242,36.3242,36.3242,23-Apr-2013
36.8166,36.8166,36.8166,25-Apr-2013
36.5354,36.5354,36.5354,26-Apr-2013
36.7348,36.7348,36.7348,29-Apr-2013
36.8953,36.8953,36.8953,30-Apr-2013
37.3227,37.3227,37.3227,02-May-2013
36.9754,36.9754,36.9754,03-May-2013
37.1401,37.1401,37.1401,06-May-2013
37.5909,37.5909,37.5909,07-May-2013
37.7492,37.7492,37.7492,08-May-2013
37.6283,37.6283,37.6283,09-May-2013
37.9333,37.9333,37.9333,10-May-2013
37.2165,37.2165,37.2165,13-May-2013
37.3076,37.3076,37.3076,14-May-2013
38.2449,38.2449,38.2449,15-May-2013
38.3877,38.3877,38.3877,16-May-2013
38.4949,38.4949,38.4949,17-May-2013
38.3006,38.3006,38.3006,20-May-2013
38.0328,38.0328,38.0328,21-May-2013
37.9095,37.9095,37.9095,22-May-2013
37.1136,37.1136,37.1136,23-May-2013
37.2127,37.2127,37.2127,24-May-2013
37.8299,37.8299,37.8299,27-May-2013
38.0238,38.0238,38.0238,28-May-2013
37.979,37.979,37.979,29-May-2013
38.1701,38.1701,38.1701,30-May-2013
37.3658,37.3658,37.3658,31-May-2013
37.0721,37.0721,37.0721,03-Jun-2013
36.948,36.948,36.948,04-Jun-2013
36.974,36.974,36.974,05-Jun-2013
36.9735,36.9735,36.9735,06-Jun-2013
36.7206,36.7206,36.7206,07-Jun-2013
36.6985,36.6985,36.6985,10-Jun-2013
36.1444,36.1444,36.1444,11-Jun-2013
35.9647,35.9647,35.9647,12-Jun-2013
35.6174,35.6174,35.6174,13-Jun-2013
36.2917,36.2917,36.2917,14-Jun-2013
36.547,36.547,36.547,17-Jun-2013
36.3198,36.3198,36.3198,18-Jun-2013
36.3717,36.3717,36.3717,19-Jun-2013
35.3364,35.3364,35.3364,20-Jun-2013
35.4077,35.4077,35.4077,21-Jun-2013
34.9225,34.9225,34.9225,24-Jun-2013
35.0401,35.0401,35.0401,25-Jun-2013
34.9113,34.9113,34.9113,26-Jun-2013
35.5258,35.5258,35.5258,27-Jun-2013
36.5135,36.5135,36.5135,28-Jun-2013
36.8594,36.8594,36.8594,01-Jul-2013
36.6004,36.6004,36.6004,02-Jul-2013
36.0596,36.0596,36.0596,03-Jul-2013
36.4815,36.4815,36.4815,04-Jul-2013
36.6843,36.6843,36.6843,05-Jul-2013
36.3283,36.3283,36.3283,08-Jul-2013
36.6229,36.6229,36.6229,09-Jul-2013
36.3776,36.3776,36.3776,10-Jul-2013
37.1138,37.1138,37.1138,11-Jul-2013
37.5773,37.5773,37.5773,12-Jul-2013
37.7203,37.7203,37.7203,15-Jul-2013
37.2436,37.2436,37.2436,16-Jul-2013
37.357,37.357,37.357,17-Jul-2013
37.7787,37.7787,37.7787,18-Jul-2013
37.7116,37.7116,37.7116,19-Jul-2013
37.7249,37.7249,37.7249,22-Jul-2013
38.0119,38.0119,38.0119,23-Jul-2013
37.462,37.462,37.462,24-Jul-2013
36.9367,36.9367,36.9367,25-Jul-2013
36.8058,36.8058,36.8058,26-Jul-2013
36.4536,36.4536,36.4536,29-Jul-2013
35.9881,35.9881,35.9881,30-Jul-2013
35.9082,35.9082,35.9082,31-Jul-2013
35.8189,35.8189,35.8189,01-Aug-2013
35.5077,35.5077,35.5077,02-Aug-2013
35.5498,35.5498,35.5498,05-Aug-2013
34.6601,34.6601,34.6601,06-Aug-2013
34.5158,34.5158,34.5158,07-Aug-2013
34.7977,34.7977,34.7977,08-Aug-2013
35.0817,35.0817,35.0817,12-Aug-2013
35.6382,35.6382,35.6382,13-Aug-2013
35.9045,35.9045,35.9045,14-Aug-2013
34.4531,34.4531,34.4531,16-Aug-2013
33.8784,33.8784,33.8784,19-Aug-2013
33.7949,33.7949,33.7949,20-Aug-2013
33.185,33.185,33.185,21-Aug-2013
33.8352,33.8352,33.8352,22-Aug-2013
34.2237,34.2237,34.2237,23-Aug-2013
34.2494,34.2494,34.2494,26-Aug-2013
33.0838,33.0838,33.0838,27-Aug-2013
33.0677,33.0677,33.0677,28-Aug-2013
33.8294,33.8294,33.8294,29-Aug-2013
34.2181,34.2181,34.2181,30-Aug-2013
34.7012,34.7012,34.7012,02-Sep-2013
33.4187,33.4187,33.4187,03-Sep-2013
34.0746,34.0746,34.0746,04-Sep-2013
34.9812,34.9812,34.9812,05-Sep-2013
35.5355,35.5355,35.5355,06-Sep-2013
36.8639,36.8639,36.8639,10-Sep-2013
36.9648,36.9648,36.9648,11-Sep-2013
36.5695,36.5695,36.5695,12-Sep-2013
36.5682,36.5682,36.5682,13-Sep-2013
36.5015,36.5015,36.5015,16-Sep-2013
36.5619,36.5619,36.5619,17-Sep-2013
36.8667,36.8667,36.8667,18-Sep-2013
38.2208,38.2208,38.2208,19-Sep-2013
37.5675,37.5675,37.5675,20-Sep-2013
36.8019,36.8019,36.8019,23-Sep-2013
36.8164,36.8164,36.8164,24-Sep-2013
36.6998,36.6998,36.6998,25-Sep-2013
36.7479,36.7479,36.7479,26-Sep-2013
36.4418,36.4418,36.4418,27-Sep-2013
35.8287,35.8287,35.8287,30-Sep-2013
36.1104,36.1104,36.1104,01-Oct-2013
36.9164,36.9164,36.9164,03-Oct-2013
36.9049,36.9049,36.9049,04-Oct-2013
36.8984,36.8984,36.8984,07-Oct-2013
37.0397,37.0397,37.0397,08-Oct-2013
37.5338,37.5338,37.5338,09-Oct-2013
37.6209,37.6209,37.6209,10-Oct-2013
38.0912,38.0912,38.0912,11-Oct-2013
38.194,38.194,38.194,14-Oct-2013
38.0501,38.0501,38.0501,15-Oct-2013
37.8009,37.8009,37.8009,17-Oct-2013
38.6962,38.6962,38.6962,18-Oct-2013
38.7942,38.7942,38.7942,21-Oct-2013
38.7854,38.7854,38.7854,22-Oct-2013
38.6358,38.6358,38.6358,23-Oct-2013
38.5527,38.5527,38.5527,24-Oct-2013
38.4455,38.4455,38.4455,25-Oct-2013
38.1698,38.1698,38.1698,28-Oct-2013
38.9202,38.9202,38.9202,29-Oct-2013
39.1159,39.1159,39.1159,30-Oct-2013
39.423,39.423,39.423,31-Oct-2013
39.4769,39.4769,39.4769,01-Nov-2013
39.1375,39.1375,39.1375,05-Nov-2013
38.9081,38.9081,38.9081,06-Nov-2013
38.7425,38.7425,38.7425,07-Nov-2013
38.4566,38.4566,38.4566,08-Nov-2013
38.0722,38.0722,38.0722,11-Nov-2013
37.6952,37.6952,37.6952,12-Nov-2013
37.5215,37.5215,37.5215,13-Nov-2013
37.9399,37.9399,37.9399,14-Nov-2013
38.7663,38.7663,38.7663,18-Nov-2013
38.8535,38.8535,38.8535,19-Nov-2013
38.357,38.357,38.357,20-Nov-2013
37.5909,37.5909,37.5909,21-Nov-2013
37.5721,37.5721,37.5721,22-Nov-2013
38.3126,38.3126,38.3126,25-Nov-2013
37.9663,37.9663,37.9663,26-Nov-2013
37.9574,37.9574,37.9574,27-Nov-2013
38.1774,38.1774,38.1774,28-Nov-2013
38.7048,38.7048,38.7048,29-Nov-2013
38.9705,38.9705,38.9705,02-Dec-2013
38.8693,38.8693,38.8693,03-Dec-2013
38.6135,38.6135,38.6135,04-Dec-2013
39.1107,39.1107,39.1107,05-Dec-2013
39.2261,39.2261,39.2261,06-Dec-2013
39.8686,39.8686,39.8686,09-Dec-2013
39.6905,39.6905,39.6905,10-Dec-2013
39.5327,39.5327,39.5327,11-Dec-2013
39.0897,39.0897,39.0897,12-Dec-2013
38.6599,38.6599,38.6599,13-Dec-2013
38.5702,38.5702,38.5702,16-Dec-2013
38.4715,38.4715,38.4715,17-Dec-2013
38.9566,38.9566,38.9566,18-Dec-2013
38.6428,38.6428,38.6428,19-Dec-2013
39.3064,39.3064,39.3064,20-Dec-2013
39.3655,39.3655,39.3655,23-Dec-2013
39.2645,39.2645,39.2645,24-Dec-2013
39.3267,39.3267,39.3267,26-Dec-2013
39.541,39.541,39.541,27-Dec-2013
39.3967,39.3967,39.3967,30-Dec-2013
39.3967,39.3967,39.3967,30-Dec-2013
39.4744,39.4744,39.4744,31-Dec-2013
39.4568,39.4568,39.4568,01-Jan-2014
38.9585,38.9585,38.9585,02-Jan-2014
38.8943,38.8943,38.8943,03-Jan-2014
38.7681,38.7681,38.7681,06-Jan-2014
38.5856,38.5856,38.5856,07-Jan-2014
38.6602,38.6602,38.6602,08-Jan-2014
38.6206,38.6206,38.6206,09-Jan-2014
38.6363,38.6363,38.6363,10-Jan-2014
39.2579,39.2579,39.2579,13-Jan-2014
39.0651,39.0651,39.0651,14-Jan-2014
39.5532,39.5532,39.5532,15-Jan-2014
39.5373,39.5373,39.5373,16-Jan-2014
39.1801,39.1801,39.1801,17-Jan-2014
39.4429,39.4429,39.4429,20-Jan-2014
39.5015,39.5015,39.5015,21-Jan-2014
39.6629,39.6629,39.6629,22-Jan-2014
39.7034,39.7034,39.7034,23-Jan-2014
39.208,39.208,39.208,24-Jan-2014
38.3935,38.3935,38.3935,27-Jan-2014
38.3325,38.3325,38.3325,28-Jan-2014
38.2942,38.2942,38.2942,29-Jan-2014
38.0055,38.0055,38.0055,30-Jan-2014
38.1163,38.1163,38.1163,31-Jan-2014
37.5719,37.5719,37.5719,03-Feb-2014
37.5646,37.5646,37.5646,04-Feb-2014
37.6954,37.6954,37.6954,05-Feb-2014
37.7791,37.7791,37.7791,06-Feb-2014
37.9454,37.9454,37.9454,07-Feb-2014
37.885,37.885,37.885,10-Feb-2014
37.9433,37.9433,37.9433,11-Feb-2014
38.0764,38.0764,38.0764,12-Feb-2014
37.5618,37.5618,37.5618,13-Feb-2014
37.8535,37.8535,37.8535,14-Feb-2014
38.0127,38.0127,38.0127,17-Feb-2014
38.3447,38.3447,38.3447,18-Feb-2014
38.5024,38.5024,38.5024,19-Feb-2014
38.1194,38.1194,38.1194,20-Feb-2014
38.5187,38.5187,38.5187,21-Feb-2014
38.7055,38.7055,38.7055,24-Feb-2014
38.7909,38.7909,38.7909,25-Feb-2014
39.0311,39.0311,39.0311,26-Feb-2014
39.2644,39.2644,39.2644,28-Feb-2014
38.9157,38.9157,38.9157,03-Mar-2014
39.3942,39.3942,39.3942,04-Mar-2014
39.579,39.579,39.579,05-Mar-2014
40.0286,40.0286,40.0286,06-Mar-2014
40.8061,40.8061,40.8061,07-Mar-2014
40.8686,40.8686,40.8686,10-Mar-2014
40.7131,40.7131,40.7131,11-Mar-2014
40.7318,40.7318,40.7318,12-Mar-2014
40.5827,40.5827,40.5827,13-Mar-2014
40.6496,40.6496,40.6496,14-Mar-2014
40.7213,40.7213,40.7213,18-Mar-2014
40.7656,40.7656,40.7656,19-Mar-2014
40.511,40.511,40.511,20-Mar-2014
40.5721,40.5721,40.5721,21-Mar-2014
41.158,41.158,41.158,24-Mar-2014
41.1858,41.1858,41.1858,25-Mar-2014
41.2561,41.2561,41.2561,26-Mar-2014
41.515,41.515,41.515,27-Mar-2014
41.8447,41.8447,41.8447,28-Mar-2014
41.8927,41.8927,41.8927,31-Mar-2014
41.995,41.995,41.995,01-Apr-2014
42.1891,42.1891,42.1891,02-Apr-2014
42.087,42.087,42.087,03-Apr-2014
41.8315,41.8315,41.8315,04-Apr-2014
41.8326,41.8326,41.8326,07-Apr-2014
42.4434,42.4434,42.4434,09-Apr-2014
42.4429,42.4429,42.4429,10-Apr-2014
42.3178,42.3178,42.3178,11-Apr-2014
42.0457,42.0457,42.0457,15-Apr-2014
41.6883,41.6883,41.6883,16-Apr-2014
