Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
SBI Mutual Fund,,,
SBI BLUE CHIP FUND,,,
SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
15.0231,15.0231,15.0231,04-Sep-2013
15.4071,15.4071,15.4071,05-Sep-2013
15.6135,15.6135,15.6135,06-Sep-2013
16.0925,16.0925,16.0925,10-Sep-2013
16.1819,16.1819,16.1819,11-Sep-2013
16.0963,16.0963,16.0963,12-Sep-2013
16.0337,16.0337,16.0337,13-Sep-2013
16.0515,16.0515,16.0515,16-Sep-2013
16.1151,16.1151,16.1151,17-Sep-2013
16.2479,16.2479,16.2479,18-Sep-2013
16.7831,16.7831,16.7831,19-Sep-2013
16.5663,16.5663,16.5663,20-Sep-2013
16.3503,16.3503,16.3503,23-Sep-2013
16.3399,16.3399,16.3399,24-Sep-2013
16.2954,16.2954,16.2954,25-Sep-2013
16.3054,16.3054,16.3054,26-Sep-2013
16.274,16.274,16.274,27-Sep-2013
16.0243,16.0243,16.0243,30-Sep-2013
16.1581,16.1581,16.1581,01-Oct-2013
16.4721,16.4721,16.4721,03-Oct-2013
16.5315,16.5315,16.5315,04-Oct-2013
16.562,16.562,16.562,07-Oct-2013
16.6676,16.6676,16.6676,08-Oct-2013
16.8489,16.8489,16.8489,09-Oct-2013
16.8864,16.8864,16.8864,10-Oct-2013
17.063,17.063,17.063,11-Oct-2013
17.1496,17.1496,17.1496,14-Oct-2013
17.0413,17.0413,17.0413,15-Oct-2013
16.9443,16.9443,16.9443,17-Oct-2013
17.2487,17.2487,17.2487,18-Oct-2013
17.3449,17.3449,17.3449,21-Oct-2013
17.3552,17.3552,17.3552,22-Oct-2013
17.2849,17.2849,17.2849,23-Oct-2013
17.2688,17.2688,17.2688,24-Oct-2013
17.2,17.2,17.2,25-Oct-2013
17.0693,17.0693,17.0693,28-Oct-2013
17.3185,17.3185,17.3185,29-Oct-2013
17.4087,17.4087,17.4087,30-Oct-2013
17.5632,17.5632,17.5632,31-Oct-2013
17.5875,17.5875,17.5875,01-Nov-2013
17.5428,17.5428,17.5428,05-Nov-2013
17.5176,17.5176,17.5176,06-Nov-2013
17.3777,17.3777,17.3777,07-Nov-2013
17.2774,17.2774,17.2774,08-Nov-2013
17.229,17.229,17.229,11-Nov-2013
17.0918,17.0918,17.0918,12-Nov-2013
17.0045,17.0045,17.0045,13-Nov-2013
17.1204,17.1204,17.1204,14-Nov-2013
17.4125,17.4125,17.4125,18-Nov-2013
17.419,17.419,17.419,19-Nov-2013
17.2429,17.2429,17.2429,20-Nov-2013
16.9659,16.9659,16.9659,21-Nov-2013
16.9442,16.9442,16.9442,22-Nov-2013
17.2174,17.2174,17.2174,25-Nov-2013
17.1127,17.1127,17.1127,26-Nov-2013
17.1906,17.1906,17.1906,27-Nov-2013
17.2302,17.2302,17.2302,28-Nov-2013
17.3981,17.3981,17.3981,29-Nov-2013
17.5284,17.5284,17.5284,02-Dec-2013
17.4939,17.4939,17.4939,03-Dec-2013
17.3782,17.3782,17.3782,04-Dec-2013
17.5094,17.5094,17.5094,05-Dec-2013
17.5632,17.5632,17.5632,06-Dec-2013
17.7665,17.7665,17.7665,09-Dec-2013
17.6998,17.6998,17.6998,10-Dec-2013
17.7107,17.7107,17.7107,11-Dec-2013
17.619,17.619,17.619,12-Dec-2013
17.4568,17.4568,17.4568,13-Dec-2013
17.4547,17.4547,17.4547,16-Dec-2013
17.4852,17.4852,17.4852,17-Dec-2013
17.6841,17.6841,17.6841,18-Dec-2013
17.6043,17.6043,17.6043,19-Dec-2013
17.8348,17.8348,17.8348,20-Dec-2013
17.8448,17.8448,17.8448,23-Dec-2013
17.8164,17.8164,17.8164,24-Dec-2013
17.8355,17.8355,17.8355,26-Dec-2013
17.9323,17.9323,17.9323,27-Dec-2013
17.8788,17.8788,17.8788,30-Dec-2013
17.913,17.913,17.913,31-Dec-2013
17.9678,17.9678,17.9678,01-Jan-2014
17.7647,17.7647,17.7647,02-Jan-2014
17.8616,17.8616,17.8616,03-Jan-2014
17.8538,17.8538,17.8538,06-Jan-2014
17.7651,17.7651,17.7651,07-Jan-2014
17.8268,17.8268,17.8268,08-Jan-2014
17.8796,17.8796,17.8796,09-Jan-2014
17.8717,17.8717,17.8717,10-Jan-2014
18.0651,18.0651,18.0651,13-Jan-2014
17.9969,17.9969,17.9969,14-Jan-2014
18.1359,18.1359,18.1359,15-Jan-2014
18.1117,18.1117,18.1117,16-Jan-2014
17.9211,17.9211,17.9211,17-Jan-2014
18.0831,18.0831,18.0831,20-Jan-2014
18.1053,18.1053,18.1053,21-Jan-2014
18.1745,18.1745,18.1745,22-Jan-2014
18.1743,18.1743,18.1743,23-Jan-2014
17.9846,17.9846,17.9846,24-Jan-2014
17.6521,17.6521,17.6521,27-Jan-2014
17.5945,17.5945,17.5945,28-Jan-2014
17.5641,17.5641,17.5641,29-Jan-2014
17.4201,17.4201,17.4201,30-Jan-2014
17.6492,17.6492,17.6492,31-Jan-2014
17.4881,17.4881,17.4881,03-Feb-2014
17.4553,17.4553,17.4553,04-Feb-2014
17.4781,17.4781,17.4781,05-Feb-2014
17.507,17.507,17.507,06-Feb-2014
17.5899,17.5899,17.5899,07-Feb-2014
17.5787,17.5787,17.5787,10-Feb-2014
17.6433,17.6433,17.6433,11-Feb-2014
17.7412,17.7412,17.7412,12-Feb-2014
17.546,17.546,17.546,13-Feb-2014
17.6472,17.6472,17.6472,14-Feb-2014
17.6592,17.6592,17.6592,17-Feb-2014
17.7367,17.7367,17.7367,18-Feb-2014
17.8516,17.8516,17.8516,19-Feb-2014
17.7396,17.7396,17.7396,20-Feb-2014
17.8979,17.8979,17.8979,21-Feb-2014
17.9473,17.9473,17.9473,24-Feb-2014
18.0082,18.0082,18.0082,25-Feb-2014
18.1022,18.1022,18.1022,26-Feb-2014
18.2321,18.2321,18.2321,28-Feb-2014
18.1697,18.1697,18.1697,03-Mar-2014
18.2755,18.2755,18.2755,04-Mar-2014
18.3718,18.3718,18.3718,05-Mar-2014
18.5399,18.5399,18.5399,06-Mar-2014
18.7226,18.7226,18.7226,07-Mar-2014
18.7566,18.7566,18.7566,10-Mar-2014
18.7153,18.7153,18.7153,11-Mar-2014
18.7368,18.7368,18.7368,12-Mar-2014
18.6906,18.6906,18.6906,13-Mar-2014
18.6604,18.6604,18.6604,14-Mar-2014
18.7454,18.7454,18.7454,18-Mar-2014
18.752,18.752,18.752,19-Mar-2014
18.6618,18.6618,18.6618,20-Mar-2014
18.7531,18.7531,18.7531,21-Mar-2014
18.9094,18.9094,18.9094,24-Mar-2014
18.9271,18.9271,18.9271,25-Mar-2014
18.9216,18.9216,18.9216,26-Mar-2014
19.0099,19.0099,19.0099,27-Mar-2014
19.1915,19.1915,19.1915,28-Mar-2014
19.2666,19.2666,19.2666,31-Mar-2014
19.2613,19.2613,19.2613,01-Apr-2014
19.4017,19.4017,19.4017,02-Apr-2014
19.338,19.1446,19.338,03-Apr-2014
19.2155,19.0233,19.2155,04-Apr-2014
19.2492,19.0567,19.2492,07-Apr-2014
19.4634,19.2688,19.4634,09-Apr-2014
19.4543,19.2598,19.4543,10-Apr-2014
19.4576,19.263,19.4576,11-Apr-2014
19.3731,19.1794,19.3731,15-Apr-2014
19.2336,19.0413,19.2336,16-Apr-2014
19.4362,19.2418,19.4362,17-Apr-2014
19.5285,19.3332,19.5285,21-Apr-2014
19.5527,19.3572,19.5527,22-Apr-2014
19.6685,19.4718,19.6685,23-Apr-2014
19.5504,19.3549,19.5504,25-Apr-2014
19.5446,19.3492,19.5446,28-Apr-2014
19.4341,19.2398,19.4341,29-Apr-2014
19.3306,19.1373,19.3306,30-Apr-2014
19.3635,19.1699,19.3635,02-May-2014
19.3147,19.1216,19.3147,05-May-2014
19.3352,19.1418,19.3352,06-May-2014
19.2155,19.0233,19.2155,07-May-2014
19.2459,19.0534,19.2459,08-May-2014
19.6502,19.4537,19.6502,09-May-2014
19.9979,19.7979,19.9979,12-May-2014
20.283,20.0802,20.283,13-May-2014
20.3664,20.1627,20.3664,14-May-2014
20.2345,20.0322,20.2345,15-May-2014
20.5045,20.2995,20.5045,16-May-2014
20.7061,20.499,20.7061,19-May-2014
20.8549,20.6464,20.8549,20-May-2014
20.8906,20.6817,20.8906,21-May-2014
20.9979,20.7879,20.9979,22-May-2014
21.2153,21.0031,21.2153,23-May-2014
21.1584,20.9468,21.1584,26-May-2014
21.1769,20.9651,21.1769,27-May-2014
21.2557,21.0431,21.2557,28-May-2014
21.0798,20.869,21.0798,29-May-2014
21.0943,20.8834,21.0943,30-May-2014
21.4069,21.1928,21.4069,02-Jun-2014
21.5273,21.312,21.5273,03-Jun-2014
21.5775,21.3617,21.5775,04-Jun-2014
21.7162,21.499,21.7162,05-Jun-2014
21.9251,21.7058,21.9251,06-Jun-2014
22.1992,21.9772,22.1992,09-Jun-2014
22.2533,22.0308,22.2533,10-Jun-2014
22.217,21.9948,22.217,11-Jun-2014
22.3657,22.142,22.3657,12-Jun-2014
22.1294,21.9081,22.1294,13-Jun-2014
22.1277,21.9064,22.1277,16-Jun-2014
22.4069,22.1828,22.4069,17-Jun-2014
22.249,22.0265,22.249,18-Jun-2014
22.1883,21.9664,22.1883,19-Jun-2014
22.085,21.8642,22.085,20-Jun-2014
22.1275,21.9062,22.1275,23-Jun-2014
22.3102,22.0871,22.3102,24-Jun-2014
22.2691,22.0464,22.2691,25-Jun-2014
22.2227,22.0005,22.2227,26-Jun-2014
22.3924,22.1685,22.3924,27-Jun-2014
22.6916,22.4647,22.6916,30-Jun-2014
22.8936,22.6647,22.8936,01-Jul-2014
23.1467,22.9152,23.1467,02-Jul-2014
23.2094,22.9773,23.2094,03-Jul-2014
23.3706,23.1369,23.3706,04-Jul-2014
23.3974,23.1634,23.3974,07-Jul-2014
