Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
17.2749,17.2749,17.2749,15-Nov-2016
17.3662,17.3662,17.3662,16-Nov-2016
17.2963,17.2963,17.2963,17-Nov-2016
17.3313,17.3313,17.3313,18-Nov-2016
16.8263,16.8263,16.8263,21-Nov-2016
17.0731,17.0731,17.0731,22-Nov-2016
17.2267,17.2267,17.2267,23-Nov-2016
17.0231,17.0231,17.0231,24-Nov-2016
17.2534,17.2534,17.2534,25-Nov-2016
17.2882,17.2882,17.2882,28-Nov-2016
17.4803,17.4803,17.4803,29-Nov-2016
17.5784,17.5784,17.5784,30-Nov-2016
17.4757,17.4757,17.4757,01-Dec-2016
17.24,17.24,17.24,02-Dec-2016
17.4674,17.4674,17.4674,05-Dec-2016
17.4089,17.4089,17.4089,06-Dec-2016
17.3945,17.3945,17.3945,07-Dec-2016
17.6355,17.6355,17.6355,08-Dec-2016
17.6166,17.6166,17.6166,09-Dec-2016
17.3439,17.3439,17.3439,12-Dec-2016
17.4058,17.4058,17.4058,13-Dec-2016
17.2707,17.2707,17.2707,14-Dec-2016
17.2526,17.2526,17.2526,15-Dec-2016
17.2637,17.2637,17.2637,16-Dec-2016
17.1835,17.1835,17.1835,19-Dec-2016
17.008,17.008,17.008,20-Dec-2016
17.0071,17.0071,17.0071,21-Dec-2016
16.8068,16.8068,16.8068,22-Dec-2016
16.8287,16.8287,16.8287,23-Dec-2016
16.6061,16.6061,16.6061,26-Dec-2016
16.829,16.829,16.829,27-Dec-2016
16.8487,16.8487,16.8487,28-Dec-2016
17.0549,17.0549,17.0549,29-Dec-2016
17.2285,17.2285,17.2285,30-Dec-2016
17.3251,17.3251,17.3251,02-Jan-2017
17.373,17.373,17.373,03-Jan-2017
17.3019,17.3019,17.3019,04-Jan-2017
17.4886,17.4886,17.4886,05-Jan-2017
17.511,17.511,17.511,06-Jan-2017
17.4657,17.4657,17.4657,09-Jan-2017
17.6077,17.6077,17.6077,10-Jan-2017
17.8939,17.8939,17.8939,11-Jan-2017
17.8696,17.8696,17.8696,12-Jan-2017
17.764,17.764,17.764,13-Jan-2017
17.8283,17.8283,17.8283,16-Jan-2017
17.7771,17.7771,17.7771,17-Jan-2017
17.8656,17.8656,17.8656,18-Jan-2017
17.9937,17.9937,17.9937,19-Jan-2017
17.9102,17.9102,17.9102,20-Jan-2017
18.0949,18.0949,18.0949,23-Jan-2017
18.2702,18.2702,18.2702,24-Jan-2017
18.5716,18.5716,18.5716,25-Jan-2017
18.5931,18.5931,18.5931,27-Jan-2017
18.4844,18.4844,18.4844,30-Jan-2017
18.308,18.308,18.308,31-Jan-2017
18.7844,18.7844,18.7844,01-Feb-2017
18.8726,18.8726,18.8726,02-Feb-2017
18.8242,18.8242,18.8242,03-Feb-2017
18.961,18.961,18.961,06-Feb-2017
18.9748,18.9748,18.9748,07-Feb-2017
19.041,19.041,19.041,08-Feb-2017
19.0685,19.0685,19.0685,09-Feb-2017
18.9907,18.9907,18.9907,10-Feb-2017
19.0083,19.0083,19.0083,13-Feb-2017
18.8756,18.8756,18.8756,14-Feb-2017
18.6562,18.6562,18.6562,15-Feb-2017
18.8767,18.8767,18.8767,16-Feb-2017
19.0077,19.0077,19.0077,17-Feb-2017
19.1188,19.1188,19.1188,20-Feb-2017
19.0854,19.0854,19.0854,21-Feb-2017
19.0092,19.0092,19.0092,22-Feb-2017
19.1372,19.1372,19.1372,23-Feb-2017
19.0349,19.0349,19.0349,27-Feb-2017
18.9444,18.9444,18.9444,28-Feb-2017
18.9797,18.9797,18.9797,01-Mar-2017
18.8065,18.8065,18.8065,02-Mar-2017
18.7752,18.7752,18.7752,03-Mar-2017
18.8637,18.8637,18.8637,06-Mar-2017
18.8309,18.8309,18.8309,07-Mar-2017
18.8344,18.8344,18.8344,08-Mar-2017
18.8421,18.8421,18.8421,09-Mar-2017
18.8795,18.8795,18.8795,10-Mar-2017
19.0854,19.0854,19.0854,14-Mar-2017
19.1648,19.1648,19.1648,15-Mar-2017
19.2864,19.2864,19.2864,16-Mar-2017
19.301,19.301,19.301,17-Mar-2017
19.2982,19.2982,19.2982,20-Mar-2017
19.3608,19.3608,19.3608,21-Mar-2017
19.2893,19.2893,19.2893,22-Mar-2017
19.434,19.434,19.434,23-Mar-2017
19.466,19.466,19.466,24-Mar-2017
19.4186,19.4186,19.4186,27-Mar-2017
19.4057,19.4057,19.4057,28-Mar-2017
19.4296,19.4296,19.4296,29-Mar-2017
19.563,19.563,19.563,30-Mar-2017
19.6718,19.6718,19.6718,31-Mar-2017
19.6558,19.6558,19.6558,03-Apr-2017
20.0036,20.0036,20.0036,05-Apr-2017
20.017,20.017,20.017,06-Apr-2017
20.1175,20.1175,20.1175,07-Apr-2017
20.3027,20.3027,20.3027,10-Apr-2017
20.3252,20.3252,20.3252,11-Apr-2017
20.4329,20.4329,20.4329,12-Apr-2017
20.3934,20.3934,20.3934,13-Apr-2017
20.3307,20.3307,20.3307,17-Apr-2017
20.2527,20.2527,20.2527,18-Apr-2017
20.3532,20.3532,20.3532,19-Apr-2017
20.4312,20.4312,20.4312,20-Apr-2017
20.3691,20.3691,20.3691,21-Apr-2017
20.4892,20.4892,20.4892,24-Apr-2017
20.7366,20.7366,20.7366,25-Apr-2017
20.6164,20.6164,20.6164,26-Apr-2017
20.6797,20.6797,20.6797,27-Apr-2017
20.7166,20.7166,20.7166,28-Apr-2017
20.8551,20.8551,20.8551,02-May-2017
20.7138,20.7138,20.7138,03-May-2017
20.6035,20.6035,20.6035,04-May-2017
20.467,20.467,20.467,05-May-2017
20.5971,20.5971,20.5971,08-May-2017
20.7086,20.7086,20.7086,09-May-2017
