Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Edelweiss Mutual Fund,,,
Edelweiss Balanced Advantage Fund,,,
Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
15.98,15.82,15.98,02-Jul-2014
16.02,15.86,16.02,03-Jul-2014
16.12,15.96,16.12,04-Jul-2014
16.17,16.01,16.17,07-Jul-2014
15.9,15.74,15.9,08-Jul-2014
15.82,15.66,15.82,09-Jul-2014
15.81,15.65,15.81,10-Jul-2014
15.74,15.58,15.74,11-Jul-2014
15.7,15.54,15.7,14-Jul-2014
15.82,15.66,15.82,15-Jul-2014
15.92,15.76,15.92,16-Jul-2014
15.97,15.81,15.97,17-Jul-2014
16.01,15.85,16.01,18-Jul-2014
16.07,15.91,16.07,21-Jul-2014
16.18,16.02,16.18,22-Jul-2014
16.21,16.05,16.21,23-Jul-2014
16.26,16.1,16.26,24-Jul-2014
16.22,16.06,16.22,25-Jul-2014
16.18,16.02,16.18,28-Jul-2014
16.29,16.13,16.29,30-Jul-2014
16.21,16.05,16.21,31-Jul-2014
16.03,15.87,16.03,01-Aug-2014
16.09,15.93,16.09,04-Aug-2014
16.15,15.99,16.15,05-Aug-2014
16.06,15.9,16.06,06-Aug-2014
16.01,15.85,16.01,07-Aug-2014
15.94,15.78,15.94,08-Aug-2014
15.98,15.82,15.98,11-Aug-2014
16.04,15.88,16.04,12-Aug-2014
16.07,15.91,16.07,13-Aug-2014
16.15,15.99,16.15,14-Aug-2014
16.29,16.13,16.29,18-Aug-2014
16.33,16.17,16.33,19-Aug-2014
16.31,16.15,16.31,20-Aug-2014
16.37,16.21,16.37,21-Aug-2014
16.42,16.26,16.42,22-Aug-2014
16.39,16.23,16.39,25-Aug-2014
16.45,16.29,16.45,26-Aug-2014
16.54,16.37,16.54,27-Aug-2014
16.54,16.37,16.54,28-Aug-2014
16.65,16.48,16.65,01-Sep-2014
16.74,16.57,16.74,02-Sep-2014
16.88,16.71,16.88,03-Sep-2014
16.88,16.71,16.88,04-Sep-2014
