Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Nippon India Mutual Fund,,,
Nippon India Gilt Securities Fund-,,,
Nippon India Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
14.8056,14.8056,14.8056,20-Dec-2013
14.7773,14.7773,14.7773,23-Dec-2013
14.7724,14.7724,14.7724,24-Dec-2013
14.7818,14.7818,14.7818,26-Dec-2013
14.7477,14.7477,14.7477,27-Dec-2013
14.8218,14.8218,14.8218,30-Dec-2013
14.856,14.856,14.856,31-Dec-2013
14.8358,14.8358,14.8358,01-Jan-2014
14.8344,14.8344,14.8344,02-Jan-2014
14.8513,14.8513,14.8513,03-Jan-2014
14.9187,14.9187,14.9187,06-Jan-2014
14.9167,14.9167,14.9167,07-Jan-2014
14.9054,14.9054,14.9054,08-Jan-2014
14.9559,14.9559,14.9559,09-Jan-2014
14.9874,14.9874,14.9874,10-Jan-2014
15.0465,15.0465,15.0465,13-Jan-2014
15.1374,15.1374,15.1374,15-Jan-2014
15.1831,15.1831,15.1831,16-Jan-2014
15.1553,15.1553,15.1553,17-Jan-2014
15.2743,15.2743,15.2743,20-Jan-2014
15.2346,15.2346,15.2346,21-Jan-2014
15.2012,15.2012,15.2012,22-Jan-2014
15.1615,15.1615,15.1615,23-Jan-2014
15.0879,15.0879,15.0879,24-Jan-2014
15.0656,15.0656,15.0656,27-Jan-2014
15.0652,15.0652,15.0652,28-Jan-2014
15.0457,15.0457,15.0457,29-Jan-2014
15.0032,15.0032,15.0032,30-Jan-2014
15.0372,15.0372,15.0372,31-Jan-2014
15.0653,15.0653,15.0653,03-Feb-2014
15.1247,15.1247,15.1247,04-Feb-2014
15.104,15.104,15.104,05-Feb-2014
15.1055,15.1055,15.1055,06-Feb-2014
15.0987,15.0987,15.0987,07-Feb-2014
15.1358,15.1358,15.1358,10-Feb-2014
15.0878,15.0878,15.0878,11-Feb-2014
15.0211,15.0211,15.0211,12-Feb-2014
14.9911,14.9911,14.9911,13-Feb-2014
15.0323,15.0323,15.0323,14-Feb-2014
15.0371,15.0371,15.0371,17-Feb-2014
15.0632,15.0632,15.0632,18-Feb-2014
15.0663,15.0663,15.0663,20-Feb-2014
15.0714,15.0714,15.0714,21-Feb-2014
15.0244,15.0244,15.0244,24-Feb-2014
15.0348,15.0348,15.0348,25-Feb-2014
15.016,15.016,15.016,26-Feb-2014
15.0694,15.0694,15.0694,28-Feb-2014
15.0587,15.0587,15.0587,03-Mar-2014
15.0838,15.0838,15.0838,04-Mar-2014
15.0862,15.0862,15.0862,05-Mar-2014
15.118,15.118,15.118,06-Mar-2014
15.1168,15.1168,15.1168,07-Mar-2014
15.1562,15.1562,15.1562,10-Mar-2014
15.1846,15.1846,15.1846,11-Mar-2014
15.2046,15.2046,15.2046,12-Mar-2014
15.2005,15.2005,15.2005,13-Mar-2014
15.1871,15.1871,15.1871,14-Mar-2014
15.1999,15.1999,15.1999,18-Mar-2014
15.2181,15.2181,15.2181,19-Mar-2014
15.2015,15.2015,15.2015,20-Mar-2014
15.2252,15.2252,15.2252,21-Mar-2014
15.2478,15.2478,15.2478,24-Mar-2014
15.2491,15.2491,15.2491,25-Mar-2014
15.2694,15.2694,15.2694,26-Mar-2014
15.2562,15.2562,15.2562,27-Mar-2014
15.2729,15.2729,15.2729,28-Mar-2014
15.1667,15.1667,15.1667,02-Apr-2014
15.1395,15.1395,15.1395,03-Apr-2014
15.1158,15.1158,15.1158,04-Apr-2014
15.1186,15.1186,15.1186,07-Apr-2014
15.1733,15.1733,15.1733,09-Apr-2014
15.1978,15.1978,15.1978,10-Apr-2014
15.2402,15.2402,15.2402,11-Apr-2014
15.2612,15.2612,15.2612,15-Apr-2014
15.2562,15.2562,15.2562,16-Apr-2014
15.3541,15.3541,15.3541,17-Apr-2014
15.3923,15.3923,15.3923,21-Apr-2014
15.4153,15.4153,15.4153,22-Apr-2014
15.4169,15.4169,15.4169,23-Apr-2014
15.3995,15.3995,15.3995,25-Apr-2014
15.4305,15.4305,15.4305,28-Apr-2014
15.4772,15.4772,15.4772,29-Apr-2014
15.4782,15.4782,15.4782,30-Apr-2014
15.4977,15.4977,15.4977,02-May-2014
15.5628,15.5628,15.5628,05-May-2014
15.5314,15.5314,15.5314,06-May-2014
15.5134,15.5134,15.5134,07-May-2014
15.5484,15.5484,15.5484,08-May-2014
15.5696,15.5696,15.5696,09-May-2014
15.5938,15.5938,15.5938,12-May-2014
15.56,15.56,15.56,13-May-2014
15.5741,15.5741,15.5741,15-May-2014
15.5478,15.5478,15.5478,16-May-2014
15.5615,15.5615,15.5615,19-May-2014
15.5813,15.5813,15.5813,20-May-2014
15.6423,15.6423,15.6423,21-May-2014
15.6921,15.6921,15.6921,22-May-2014
15.7527,15.7527,15.7527,23-May-2014
15.732,15.732,15.732,26-May-2014
15.7585,15.7585,15.7585,27-May-2014
15.7522,15.7522,15.7522,28-May-2014
15.7864,15.7864,15.7864,29-May-2014
15.8277,15.8277,15.8277,30-May-2014
15.8254,15.8254,15.8254,02-Jun-2014
15.9055,15.9055,15.9055,03-Jun-2014
15.937,15.937,15.937,04-Jun-2014
16.0351,16.0351,16.0351,05-Jun-2014
16.098,16.098,16.098,06-Jun-2014
16.0592,16.0592,16.0592,09-Jun-2014
16.048,16.048,16.048,10-Jun-2014
16.0716,16.0716,16.0716,11-Jun-2014
16.05,16.05,16.05,12-Jun-2014
16.0137,16.0137,16.0137,13-Jun-2014
15.9865,15.9865,15.9865,16-Jun-2014
16.0366,16.0366,16.0366,17-Jun-2014
15.9774,15.9774,15.9774,18-Jun-2014
15.9701,15.9701,15.9701,19-Jun-2014
15.9447,15.9447,15.9447,20-Jun-2014
15.91,15.91,15.91,23-Jun-2014
15.9646,15.9646,15.9646,24-Jun-2014
15.9675,15.9675,15.9675,25-Jun-2014
15.9531,15.9531,15.9531,26-Jun-2014
15.94,15.94,15.94,27-Jun-2014
15.9582,15.9582,15.9582,30-Jun-2014
16.0388,16.0388,16.0388,02-Jul-2014
16.0495,16.0495,16.0495,03-Jul-2014
16.0655,16.0655,16.0655,04-Jul-2014
16.0531,16.0531,16.0531,07-Jul-2014
16.0242,16.0242,16.0242,08-Jul-2014
16.0282,16.0282,16.0282,09-Jul-2014
16.0065,16.0065,16.0065,10-Jul-2014
15.9968,15.9968,15.9968,11-Jul-2014
15.9888,15.9888,15.9888,14-Jul-2014
16.035,16.035,16.035,15-Jul-2014
16.0526,16.0526,16.0526,16-Jul-2014
16.0677,16.0677,16.0677,17-Jul-2014
16.0432,16.0432,16.0432,18-Jul-2014
16.1176,16.1176,16.1176,21-Jul-2014
16.1404,16.1404,16.1404,22-Jul-2014
16.1813,16.1813,16.1813,23-Jul-2014
16.1949,16.1949,16.1949,24-Jul-2014
16.1624,16.1624,16.1624,25-Jul-2014
16.1386,16.1386,16.1386,28-Jul-2014
16.107,16.107,16.107,30-Jul-2014
16.1243,16.1243,16.1243,31-Jul-2014
16.1081,16.1081,16.1081,01-Aug-2014
16.1187,16.1187,16.1187,04-Aug-2014
15.9937,15.9937,15.9937,05-Aug-2014
15.9483,15.9483,15.9483,06-Aug-2014
