Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Canara Robeco Mutual Fund,,,
Canara Robeco Equity Hybrid Fund,,,
CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
114.58,114.58,114.58,17-Apr-2015
112.38,112.38,112.38,20-Apr-2015
112.07,112.07,112.07,21-Apr-2015
112.35,112.35,112.35,22-Apr-2015
112.58,112.58,112.58,23-Apr-2015
110.64,110.64,110.64,24-Apr-2015
108.7,108.7,108.7,27-Apr-2015
109.86,109.86,109.86,28-Apr-2015
110.34,110.34,110.34,29-Apr-2015
110.22,110.22,110.22,30-Apr-2015
111.71,111.71,111.71,04-May-2015
112.02,112.02,112.02,05-May-2015
109.11,109.11,109.11,06-May-2015
107.54,107.54,107.54,07-May-2015
109.23,109.23,109.23,08-May-2015
110.29,110.29,110.29,11-May-2015
108.43,108.43,108.43,12-May-2015
109.42,109.42,109.42,13-May-2015
109.92,109.92,109.92,14-May-2015
111.01,111.01,111.01,15-May-2015
111.68,111.68,111.68,18-May-2015
111.98,111.98,111.98,19-May-2015
112.25,112.25,112.25,20-May-2015
112.07,112.07,112.07,21-May-2015
112.42,112.42,112.42,22-May-2015
112.11,112.11,112.11,25-May-2015
111.94,111.94,111.94,26-May-2015
111.59,111.59,111.59,27-May-2015
111.34,111.34,111.34,28-May-2015
112.97,112.97,112.97,29-May-2015
112.84,112.84,112.84,01-Jun-2015
111.07,111.07,111.07,02-Jun-2015
109.41,109.41,109.41,03-Jun-2015
109.28,109.28,109.28,04-Jun-2015
109.49,109.49,109.49,05-Jun-2015
108.54,108.54,108.54,08-Jun-2015
108.25,108.25,108.25,09-Jun-2015
109.07,109.07,109.07,10-Jun-2015
107.54,107.54,107.54,11-Jun-2015
107.81,107.81,107.81,12-Jun-2015
108.2,108.2,108.2,15-Jun-2015
108.55,108.55,108.55,16-Jun-2015
109.78,109.78,109.78,17-Jun-2015
110.67,110.67,110.67,18-Jun-2015
111.08,111.08,111.08,19-Jun-2015
111.96,111.96,111.96,22-Jun-2015
112.03,112.03,112.03,23-Jun-2015
111.53,111.53,111.53,24-Jun-2015
111.82,111.82,111.82,25-Jun-2015
111.86,111.86,111.86,26-Jun-2015
110.62,110.62,110.62,29-Jun-2015
111.95,111.95,111.95,30-Jun-2015
113.19,113.19,113.19,01-Jul-2015
113.47,113.47,113.47,02-Jul-2015
113.96,113.96,113.96,03-Jul-2015
114.83,114.83,114.83,06-Jul-2015
115.09,115.09,115.09,07-Jul-2015
113.88,113.88,113.88,08-Jul-2015
113.82,113.82,113.82,09-Jul-2015
114.18,114.18,114.18,10-Jul-2015
114.93,114.93,114.93,13-Jul-2015
115.41,115.41,115.41,14-Jul-2015
115.85,115.85,115.85,15-Jul-2015
116.6,116.6,116.6,16-Jul-2015
116.81,116.81,116.81,17-Jul-2015
117.2,117.2,117.2,20-Jul-2015
115.93,115.93,115.93,21-Jul-2015
117.01,117.01,117.01,22-Jul-2015
117.23,117.23,117.23,23-Jul-2015
116.87,116.87,116.87,24-Jul-2015
115.87,115.87,115.87,27-Jul-2015
116.53,116.53,116.53,28-Jul-2015
116.88,116.88,116.88,29-Jul-2015
117.61,117.61,117.61,30-Jul-2015
118.05,118.05,118.05,31-Jul-2015
118.19,118.19,118.19,03-Aug-2015
118.52,118.52,118.52,04-Aug-2015
119.13,119.13,119.13,05-Aug-2015
118.94,118.94,118.94,06-Aug-2015
119.4,119.4,119.4,07-Aug-2015
118.96,118.96,118.96,10-Aug-2015
118.18,118.18,118.18,11-Aug-2015
116.13,116.13,116.13,12-Aug-2015
115.82,115.82,115.82,13-Aug-2015
117.29,117.29,117.29,14-Aug-2015
117.02,117.02,117.02,17-Aug-2015
117.83,117.83,117.83,18-Aug-2015
118.49,118.49,118.49,19-Aug-2015
116.82,116.82,116.82,20-Aug-2015
116.08,116.08,116.08,21-Aug-2015
109.15,109.15,109.15,24-Aug-2015
109.4,109.4,109.4,25-Aug-2015
109.13,109.13,109.13,26-Aug-2015
111.41,111.41,111.41,27-Aug-2015
111.68,111.68,111.68,28-Aug-2015
111.59,111.59,111.59,31-Aug-2015
109.77,109.77,109.77,01-Sep-2015
109.53,109.53,109.53,02-Sep-2015
110.6,110.6,110.6,03-Sep-2015
108.55,108.55,108.55,04-Sep-2015
106.72,106.72,106.72,07-Sep-2015
107.69,107.69,107.69,08-Sep-2015
109.19,109.19,109.19,09-Sep-2015
109.08,109.08,109.08,10-Sep-2015
109.31,109.31,109.31,11-Sep-2015
110.37,110.37,110.37,14-Sep-2015
109.94,109.94,109.94,15-Sep-2015
110.14,110.14,110.14,16-Sep-2015
111.1,111.1,111.1,18-Sep-2015
111.84,111.84,111.84,21-Sep-2015
110.53,110.53,110.53,22-Sep-2015
110.84,110.84,110.84,23-Sep-2015
111.26,111.26,111.26,24-Sep-2015
110.76,110.76,110.76,28-Sep-2015
111.21,111.21,111.21,29-Sep-2015
112.33,112.33,112.33,30-Sep-2015
112.62,112.62,112.62,01-Oct-2015
114.51,114.51,114.51,05-Oct-2015
114.89,114.89,114.89,06-Oct-2015
114.85,114.85,114.85,07-Oct-2015
114.71,114.71,114.71,08-Oct-2015
115.18,115.18,115.18,09-Oct-2015
114.79,114.79,114.79,12-Oct-2015
115.14,115.14,115.14,13-Oct-2015
115.02,115.02,115.02,14-Oct-2015
115.31,115.31,115.31,15-Oct-2015
115.75,115.75,115.75,16-Oct-2015
116.58,116.58,116.58,19-Oct-2015
116.44,116.44,116.44,20-Oct-2015
116.23,116.23,116.23,21-Oct-2015
116.26,116.26,116.26,23-Oct-2015
115.92,115.92,115.92,26-Oct-2015
115.7,115.7,115.7,27-Oct-2015
115.71,115.71,115.71,28-Oct-2015
114.88,114.88,114.88,29-Oct-2015
114.42,114.42,114.42,30-Oct-2015
114.44,114.44,114.44,02-Nov-2015
114.65,114.65,114.65,03-Nov-2015
114.41,114.41,114.41,04-Nov-2015
113.03,113.03,113.03,05-Nov-2015
113.05,113.05,113.05,06-Nov-2015
113.48,113.48,113.48,09-Nov-2015
112.33,112.33,112.33,10-Nov-2015
112.9,112.9,112.9,13-Nov-2015
